current_path,file_type,subsystem,functional_purpose,classification,usage_status,usage_evidence,primary_entrypoint_or_consumer,important_inbound_references,important_outbound_dependencies,related_tests,approx_loc,duplication_overlap_notes,risk_if_changed,confidence_level,proposed_action,proposed_destination,explanatory_notes
docs/validation/phase1_samples/Burrville/p8_1_D_leader_or_hatch.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'D_leader_or_hatch' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_1_D_leader_or_hatch.png,
docs/validation/phase1_samples/Burrville/p8_2_D_leader_or_hatch.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'D_leader_or_hatch' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_2_D_leader_or_hatch.json,
docs/validation/phase1_samples/Burrville/p8_2_D_leader_or_hatch.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'D_leader_or_hatch' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_2_D_leader_or_hatch.png,
docs/validation/phase1_samples/Burrville/p8_3_G_dimension_target.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'G_dimension_target' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_3_G_dimension_target.json,
docs/validation/phase1_samples/Burrville/p8_3_G_dimension_target.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'G_dimension_target' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_3_G_dimension_target.png,
docs/validation/phase1_samples/Burrville/p8_4_G_dimension_target.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'G_dimension_target' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_4_G_dimension_target.json,
docs/validation/phase1_samples/Burrville/p8_4_G_dimension_target.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'G_dimension_target' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_4_G_dimension_target.png,
docs/validation/phase1_samples/Burrville/p8_5_ASSOCIATED_UNVERIFIED.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_5_ASSOCIATED_UNVERIFIED.json,
docs/validation/phase1_samples/Burrville/p8_5_ASSOCIATED_UNVERIFIED.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_5_ASSOCIATED_UNVERIFIED.png,
docs/validation/phase1_samples/Burrville/p8_6_ASSOCIATED_UNVERIFIED.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_6_ASSOCIATED_UNVERIFIED.json,
docs/validation/phase1_samples/Burrville/p8_6_ASSOCIATED_UNVERIFIED.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on Burrville page 8, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (Burrville) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/Burrville/p8_6_ASSOCIATED_UNVERIFIED.png,
docs/validation/phase1_samples/GCDC/p21_3_G_dimension_target.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'G_dimension_target' on GCDC page 21, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p21_3_G_dimension_target.json,
docs/validation/phase1_samples/GCDC/p21_3_G_dimension_target.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'G_dimension_target' on GCDC page 21, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p21_3_G_dimension_target.png,
docs/validation/phase1_samples/GCDC/p21_4_G_dimension_target.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'G_dimension_target' on GCDC page 21, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p21_4_G_dimension_target.json,
docs/validation/phase1_samples/GCDC/p21_4_G_dimension_target.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'G_dimension_target' on GCDC page 21, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p21_4_G_dimension_target.png,
docs/validation/phase1_samples/GCDC/p21_6_ASSOCIATED_UNVERIFIED.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on GCDC page 21, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p21_6_ASSOCIATED_UNVERIFIED.json,
docs/validation/phase1_samples/GCDC/p21_6_ASSOCIATED_UNVERIFIED.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on GCDC page 21, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p21_6_ASSOCIATED_UNVERIFIED.png,
docs/validation/phase1_samples/GCDC/p5_1_D_leader_or_hatch.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'D_leader_or_hatch' on GCDC page 5, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p5_1_D_leader_or_hatch.json,
docs/validation/phase1_samples/GCDC/p5_1_D_leader_or_hatch.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'D_leader_or_hatch' on GCDC page 5, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p5_1_D_leader_or_hatch.png,
docs/validation/phase1_samples/GCDC/p5_2_D_leader_or_hatch.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'D_leader_or_hatch' on GCDC page 5, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p5_2_D_leader_or_hatch.json,
docs/validation/phase1_samples/GCDC/p5_2_D_leader_or_hatch.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'D_leader_or_hatch' on GCDC page 5, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p5_2_D_leader_or_hatch.png,
docs/validation/phase1_samples/GCDC/p5_5_ASSOCIATED_UNVERIFIED.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on GCDC page 5, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p5_5_ASSOCIATED_UNVERIFIED.json,
docs/validation/phase1_samples/GCDC/p5_5_ASSOCIATED_UNVERIFIED.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on GCDC page 5, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (GCDC) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/GCDC/p5_5_ASSOCIATED_UNVERIFIED.png,
docs/validation/phase1_samples/K1200/p1_5_ASSOCIATED_UNVERIFIED.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on K1200 page 1, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p1_5_ASSOCIATED_UNVERIFIED.json,
docs/validation/phase1_samples/K1200/p1_5_ASSOCIATED_UNVERIFIED.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on K1200 page 1, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p1_5_ASSOCIATED_UNVERIFIED.png,
docs/validation/phase1_samples/K1200/p22_1_D_leader_or_hatch.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'D_leader_or_hatch' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_1_D_leader_or_hatch.json,
docs/validation/phase1_samples/K1200/p22_1_D_leader_or_hatch.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'D_leader_or_hatch' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_1_D_leader_or_hatch.png,
docs/validation/phase1_samples/K1200/p22_2_D_leader_or_hatch.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'D_leader_or_hatch' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_2_D_leader_or_hatch.json,
docs/validation/phase1_samples/K1200/p22_2_D_leader_or_hatch.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'D_leader_or_hatch' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (D_leader_or_hatch); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_2_D_leader_or_hatch.png,
docs/validation/phase1_samples/K1200/p22_3_G_dimension_target.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'G_dimension_target' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_3_G_dimension_target.json,
docs/validation/phase1_samples/K1200/p22_3_G_dimension_target.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'G_dimension_target' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_3_G_dimension_target.png,
docs/validation/phase1_samples/K1200/p22_4_G_dimension_target.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'G_dimension_target' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_4_G_dimension_target.json,
docs/validation/phase1_samples/K1200/p22_4_G_dimension_target.png,png (image),"validation/phase1_samples (fixture evidence, Sept 2026)","Visual crop screenshot for label/heuristic-class 'G_dimension_target' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (G_dimension_target); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none (leaf data/image),none,n/a (image),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_4_G_dimension_target.png,
docs/validation/phase1_samples/K1200/p22_6_ASSOCIATED_UNVERIFIED.json,json,"validation/phase1_samples (fixture evidence, Sept 2026)","Structured association-measurement sample record for label/heuristic-class 'ASSOCIATED_UNVERIFIED' on K1200 page 22, supporting the phase1 report's manual-review appendix",fixture/sample,historical/archive only,Part of a paired json+png sample set organized by project (K1200) and heuristic_class (ASSOCIATED_UNVERIFIED); generated alongside phase1_association_measurements.json / phase1_geometry_report.md,docs/validation/phase1_association_report.md,docs/validation/phase1_association_report.md,none,none,~30 (json record),"One of 30 paired json+png samples in phase1_samples/ across 6 projects (Burrville, GCDC, K1200, ST, Struct, +1); classified as a batch per task instructions rather than individually","Very low - static evidence snapshot, not consumed by code or tests",high,archive,docs/reports/validation/phase1_samples/K1200/p22_6_ASSOCIATED_UNVERIFIED.json,
